picture,time,user_agent,ip
kitten2,2019-02-27 11:11:02.044701,"User-Agent,""Mozilla/5.0 (Windows Phone 10.0; Android 4.2.1; HTC; 0P6B180) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2486.0 Mobile Safari/537.36 Edge/13.10586",230.237.31.152
puppy3,2019-02-27 11:11:02.087657,"User-Agent,""Mozilla/5.0 (Windows Phone 10.0; Android 4.2.1; HTC; 0P6B180) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2486.0 Mobile Safari/537.36 Edge/13.10586",230.237.31.152
kitten3,2019-02-27 11:11:02.130050,"User-Agent,""Mozilla/5.0 (Windows Phone 10.0; Android 4.2.1; HTC; 0P6B180) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2486.0 Mobile Safari/537.36 Edge/13.10586",230.237.31.152
puppy1,2019-02-27 11:11:02.172218,"User-Agent,""Mozilla/5.0 (Windows Phone 10.0; Android 4.2.1; HTC; 0P6B180) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2486.0 Mobile Safari/537.36 Edge/13.10586",230.237.31.152
puppy2,2019-02-27 11:11:02.214599,"User-Agent,""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36 OPR/26.0.1656.60",70.30.193.223
kitten3,2019-02-27 11:11:02.256355,"User-Agent,""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36 OPR/26.0.1656.60",70.30.193.223
puppy2,2019-02-27 11:11:02.299214,"User-Agent,""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36 OPR/26.0.1656.60",70.30.193.223
kitten1,2019-02-27 11:11:02.341944,"User-Agent,""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36 OPR/26.0.1656.60",70.30.193.223
kitten3,2019-02-27 11:11:02.387628,"User-Agent,""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36 OPR/26.0.1656.60",70.30.193.223
kitten3,2019-02-27 11:11:02.433667,"User-Agent,""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36 OPR/26.0.1656.60",70.30.193.223
puppy3,2019-02-27 11:11:02.477931,"User-Agent,""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36 OPR/26.0.1656.60",70.30.193.223
puppy1,2019-02-27 11:11:02.520475,"User-Agent,""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36 OPR/26.0.1656.60",70.30.193.223
puppy1,2019-02-27 11:11:02.565859,"User-Agent,""Mozilla/5.0 (Macintosh; U; Intel Mac OS X; en-US) AppleWebKit/533.4 (KHTML, like Gecko) Chrome/5.0.375.86 Safari/533.4",26.192.109.109
puppy1,2019-02-27 11:11:02.608648,"User-Agent,""Mozilla/5.0 (Macintosh; U; Intel Mac OS X; en-US) AppleWebKit/533.4 (KHTML, like Gecko) Chrome/5.0.375.86 Safari/533.4",26.192.109.109
kitten1,2019-02-27 11:11:02.651160,"User-Agent,""Mozilla/5.0 (Macintosh; U; Intel Mac OS X; en-US) AppleWebKit/533.4 (KHTML, like Gecko) Chrome/5.0.375.86 Safari/533.4",26.192.109.109
puppy1,2019-02-27 11:11:02.693976,"User-Agent,""Mozilla/5.0 (Macintosh; U; Intel Mac OS X; en-US) AppleWebKit/533.4 (KHTML, like Gecko) Chrome/5.0.375.86 Safari/533.4",26.192.109.109
kitten3,2019-02-27 11:11:02.736122,"User-Agent,""Mozilla/5.0 (Macintosh; U; Intel Mac OS X; en-US) AppleWebKit/533.4 (KHTML, like Gecko) Chrome/5.0.375.86 Safari/533.4",26.192.109.109
puppy1,2019-02-27 11:11:02.778748,"User-Agent,""Mozilla/5.0 (Macintosh; U; Intel Mac OS X; en-US) AppleWebKit/533.4 (KHTML, like Gecko) Chrome/5.0.375.86 Safari/533.4",26.192.109.109
kitten1,2019-02-27 11:11:02.821821,"User-Agent,""Mozilla/5.0 (Macintosh; U; Intel Mac OS X; en-US) AppleWebKit/533.4 (KHTML, like Gecko) Chrome/5.0.375.86 Safari/533.4",26.192.109.109
puppy2,2019-02-27 11:11:02.863926,"User-Agent,""Mozilla/5.0 (Macintosh; U; Intel Mac OS X; en-US) AppleWebKit/533.4 (KHTML, like Gecko) Chrome/5.0.375.86 Safari/533.4",26.192.109.109
kitten2,2019-02-27 11:11:02.906539,"User-Agent,""Mozilla/5.0 (Linux; U; Android 4.2; en-us; Nexus 10 Build/JVP15I) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Safari/534.30",80.69.67.153
kitten1,2019-02-27 11:11:02.950404,"User-Agent,""Mozilla/5.0 (Linux; U; Android 4.2; en-us; Nexus 10 Build/JVP15I) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Safari/534.30",80.69.67.153
kitten2,2019-02-27 11:11:02.995123,"User-Agent,""Mozilla/5.0 (Linux; U; Android 4.2; en-us; Nexus 10 Build/JVP15I) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Safari/534.30",80.69.67.153
kitten2,2019-02-27 11:11:03.037398,"User-Agent,""Mozilla/5.0 (Linux; U; Android 4.2; en-us; Nexus 10 Build/JVP15I) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Safari/534.30",80.69.67.153
puppy3,2019-02-27 11:11:03.078849,"User-Agent,""Mozilla/5.0 (Linux; U; Android 4.2; en-us; Nexus 10 Build/JVP15I) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Safari/534.30",80.69.67.153
puppy1,2019-02-27 11:11:03.121687,"User-Agent,""Mozilla/5.0 (BlackBerry; U; BlackBerry 9800; nl) AppleWebKit/534.8  (KHTML, like Gecko) Version/6.0.0.668 Mobile Safari/534.8",101.180.249.238
puppy3,2019-02-27 11:11:03.164240,"User-Agent,""Mozilla/5.0 (BlackBerry; U; BlackBerry 9800; nl) AppleWebKit/534.8  (KHTML, like Gecko) Version/6.0.0.668 Mobile Safari/534.8",101.180.249.238
kitten1,2019-02-27 11:11:03.207102,"User-Agent,""Mozilla/5.0 (BlackBerry; U; BlackBerry 9800; nl) AppleWebKit/534.8  (KHTML, like Gecko) Version/6.0.0.668 Mobile Safari/534.8",101.180.249.238
puppy2,2019-02-27 11:11:03.249548,"User-Agent,""Mozilla/5.0 (BlackBerry; U; BlackBerry 9800; nl) AppleWebKit/534.8  (KHTML, like Gecko) Version/6.0.0.668 Mobile Safari/534.8",101.180.249.238
kitten3,2019-02-27 11:11:03.291823,"User-Agent,""Mozilla/5.0 (BlackBerry; U; BlackBerry 9800; nl) AppleWebKit/534.8  (KHTML, like Gecko) Version/6.0.0.668 Mobile Safari/534.8",101.180.249.238
puppy1,2019-02-27 11:11:03.333086,"User-Agent,""Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US) AppleWebKit/533.20.25 (KHTML, like Gecko) Version/5.0.4 Safari/533.20.27",153.171.169.72
kitten1,2019-02-27 11:11:03.375891,"User-Agent,""Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US) AppleWebKit/533.20.25 (KHTML, like Gecko) Version/5.0.4 Safari/533.20.27",153.171.169.72
puppy2,2019-02-27 11:11:03.421221,"User-Agent,""Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US) AppleWebKit/533.20.25 (KHTML, like Gecko) Version/5.0.4 Safari/533.20.27",153.171.169.72
kitten1,2019-02-27 11:11:03.464429,"User-Agent,""Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US) AppleWebKit/533.20.25 (KHTML, like Gecko) Version/5.0.4 Safari/533.20.27",153.171.169.72
puppy2,2019-02-27 11:11:03.507264,"User-Agent,""Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US) AppleWebKit/533.20.25 (KHTML, like Gecko) Version/5.0.4 Safari/533.20.27",153.171.169.72
kitten1,2019-02-27 11:11:03.550018,"User-Agent,""Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US) AppleWebKit/533.20.25 (KHTML, like Gecko) Version/5.0.4 Safari/533.20.27",153.171.169.72
kitten3,2019-02-27 11:11:03.592704,"User-Agent,""Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US) AppleWebKit/533.20.25 (KHTML, like Gecko) Version/5.0.4 Safari/533.20.27",153.171.169.72
kitten3,2019-02-27 11:11:03.634832,"User-Agent,""Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US) AppleWebKit/533.20.25 (KHTML, like Gecko) Version/5.0.4 Safari/533.20.27",153.171.169.72
kitten2,2019-02-27 11:11:03.677398,"User-Agent,""Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US) AppleWebKit/533.20.25 (KHTML, like Gecko) Version/5.0.4 Safari/533.20.27",153.171.169.72
puppy3,2019-02-27 11:11:03.719146,"User-Agent,""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/535.2 (KHTML, like Gecko) Ubuntu/11.04 Chromium/15.0.871.0 Chrome/15.0.871.0 Safari/535.2",73.201.159.88
puppy2,2019-02-27 11:11:03.760776,"User-Agent,""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/535.2 (KHTML, like Gecko) Ubuntu/11.04 Chromium/15.0.871.0 Chrome/15.0.871.0 Safari/535.2",73.201.159.88
kitten1,2019-02-27 11:11:03.803217,"User-Agent,""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/535.2 (KHTML, like Gecko) Ubuntu/11.04 Chromium/15.0.871.0 Chrome/15.0.871.0 Safari/535.2",73.201.159.88
puppy1,2019-02-27 11:11:03.846796,"User-Agent,""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/535.2 (KHTML, like Gecko) Ubuntu/11.04 Chromium/15.0.871.0 Chrome/15.0.871.0 Safari/535.2",73.201.159.88
kitten1,2019-02-27 11:11:03.891723,"User-Agent,""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/535.2 (KHTML, like Gecko) Ubuntu/11.04 Chromium/15.0.871.0 Chrome/15.0.871.0 Safari/535.2",73.201.159.88
kitten3,2019-02-27 11:11:03.934218,"User-Agent,""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/535.2 (KHTML, like Gecko) Ubuntu/11.04 Chromium/15.0.871.0 Chrome/15.0.871.0 Safari/535.2",73.201.159.88
kitten1,2019-02-27 11:11:03.977019,"User-Agent,""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/535.2 (KHTML, like Gecko) Ubuntu/11.04 Chromium/15.0.871.0 Chrome/15.0.871.0 Safari/535.2",73.201.159.88
kitten1,2019-02-27 11:11:04.019763,"User-Agent,""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/535.2 (KHTML, like Gecko) Ubuntu/11.04 Chromium/15.0.871.0 Chrome/15.0.871.0 Safari/535.2",73.201.159.88
puppy1,2019-02-27 11:11:04.061952,"User-Agent,""Mozilla/5.0 (X11; U; Linux; C) AppleWebKit/533.3 (KHTML, like Gecko) Tesla QtCarBrowser Safari/533.3",124.142.98.136
kitten3,2019-02-27 11:11:04.105610,"User-Agent,""Mozilla/5.0 (X11; U; Linux; C) AppleWebKit/533.3 (KHTML, like Gecko) Tesla QtCarBrowser Safari/533.3",124.142.98.136
kitten2,2019-02-27 11:11:04.148820,"User-Agent,""Mozilla/5.0 (X11; U; Linux; C) AppleWebKit/533.3 (KHTML, like Gecko) Tesla QtCarBrowser Safari/533.3",124.142.98.136
kitten1,2019-02-27 11:11:04.192252,"User-Agent,""Mozilla/5.0 (X11; U; Linux; C) AppleWebKit/533.3 (KHTML, like Gecko) Tesla QtCarBrowser Safari/533.3",124.142.98.136
puppy2,2019-02-27 11:11:04.238064,"User-Agent,""Mozilla/5.0 (X11; U; Linux; C) AppleWebKit/533.3 (KHTML, like Gecko) Tesla QtCarBrowser Safari/533.3",124.142.98.136
puppy1,2019-02-27 11:11:04.281970,"User-Agent,""Mozilla/5.0 (X11; U; Linux; C) AppleWebKit/533.3 (KHTML, like Gecko) Tesla QtCarBrowser Safari/533.3",124.142.98.136
puppy2,2019-02-27 11:11:04.325216,"User-Agent,""Mozilla/5.0 (X11; U; Linux; C) AppleWebKit/533.3 (KHTML, like Gecko) Tesla QtCarBrowser Safari/533.3",124.142.98.136
puppy1,2019-02-27 11:11:04.368314,"User-Agent,""Mozilla/5.0 (X11; U; Linux; C) AppleWebKit/533.3 (KHTML, like Gecko) Tesla QtCarBrowser Safari/533.3",124.142.98.136
puppy2,2019-02-27 11:11:04.414242,"User-Agent,""Mozilla/5.0 (X11; U; Linux; C) AppleWebKit/533.3 (KHTML, like Gecko) Tesla QtCarBrowser Safari/533.3",124.142.98.136
puppy3,2019-02-27 11:11:04.458312,"User-Agent,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0) BlackBerry8703e/4.1.0 Profile/MIDP-2.0 Configuration/CLDC-1.1 VendorID/104",16.155.27.239
puppy2,2019-02-27 11:11:04.500745,"User-Agent,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0) BlackBerry8703e/4.1.0 Profile/MIDP-2.0 Configuration/CLDC-1.1 VendorID/104",16.155.27.239
kitten2,2019-02-27 11:11:04.543239,"User-Agent,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0) BlackBerry8703e/4.1.0 Profile/MIDP-2.0 Configuration/CLDC-1.1 VendorID/104",16.155.27.239
puppy2,2019-02-27 11:11:04.584868,"User-Agent,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0) BlackBerry8703e/4.1.0 Profile/MIDP-2.0 Configuration/CLDC-1.1 VendorID/104",16.155.27.239
puppy1,2019-02-27 11:11:04.626358,"User-Agent,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0) BlackBerry8703e/4.1.0 Profile/MIDP-2.0 Configuration/CLDC-1.1 VendorID/104",16.155.27.239
kitten2,2019-02-27 11:11:04.670455,"User-Agent,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0) BlackBerry8703e/4.1.0 Profile/MIDP-2.0 Configuration/CLDC-1.1 VendorID/104",16.155.27.239
kitten3,2019-02-27 11:11:04.713759,"User-Agent,""Mozilla/5.0 (Macintosh; U; Intel Mac OS X; en-US) AppleWebKit/533.4 (KHTML, like Gecko) Chrome/5.0.375.86 Safari/533.4",148.243.185.70
kitten2,2019-02-27 11:11:04.757479,"User-Agent,""Mozilla/5.0 (Macintosh; U; Intel Mac OS X; en-US) AppleWebKit/533.4 (KHTML, like Gecko) Chrome/5.0.375.86 Safari/533.4",148.243.185.70
kitten3,2019-02-27 11:11:04.800009,"User-Agent,""Mozilla/5.0 (Macintosh; U; Intel Mac OS X; en-US) AppleWebKit/533.4 (KHTML, like Gecko) Chrome/5.0.375.86 Safari/533.4",148.243.185.70
kitten3,2019-02-27 11:11:04.842506,"User-Agent,""Mozilla/5.0 (Macintosh; U; Intel Mac OS X; en-US) AppleWebKit/533.4 (KHTML, like Gecko) Chrome/5.0.375.86 Safari/533.4",148.243.185.70
kitten2,2019-02-27 11:11:04.885494,"User-Agent,""Mozilla/5.0 (Macintosh; U; Intel Mac OS X; en-US) AppleWebKit/533.4 (KHTML, like Gecko) Chrome/5.0.375.86 Safari/533.4",148.243.185.70
puppy3,2019-02-27 11:11:04.928242,"User-Agent,""Mozilla/5.0 (Macintosh; U; Intel Mac OS X; en-US) AppleWebKit/533.4 (KHTML, like Gecko) Chrome/5.0.375.86 Safari/533.4",148.243.185.70
puppy1,2019-02-27 11:11:04.971825,"User-Agent,""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2486.0 Safari/537.36 Edge/13.10547",63.45.76.156
kitten2,2019-02-27 11:11:05.016529,"User-Agent,""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2486.0 Safari/537.36 Edge/13.10547",63.45.76.156
puppy2,2019-02-27 11:11:05.062052,"User-Agent,""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2486.0 Safari/537.36 Edge/13.10547",63.45.76.156
puppy1,2019-02-27 11:11:05.106542,"User-Agent,""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2486.0 Safari/537.36 Edge/13.10547",63.45.76.156
puppy2,2019-02-27 11:11:05.608884,"User-Agent,""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2486.0 Safari/537.36 Edge/13.10547",63.45.76.156
puppy2,2019-02-27 11:11:05.656132,"User-Agent,""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2486.0 Safari/537.36 Edge/13.10547",63.45.76.156
puppy2,2019-02-27 11:11:05.701071,"User-Agent,""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2486.0 Safari/537.36 Edge/13.10547",63.45.76.156
puppy3,2019-02-27 11:11:05.743516,"User-Agent,""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2486.0 Safari/537.36 Edge/13.10547",63.45.76.156
kitten1,2019-02-27 11:11:05.786714,"User-Agent,""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2486.0 Safari/537.36 Edge/13.10547",63.45.76.156
kitten1,2019-02-27 11:11:05.828642,"User-Agent,Mozilla/5.0 (GNU; rv:1.9.1.7) Gecko/20100107 IceCat/3.6 (like Firefox/3.6)",88.207.137.192
kitten3,2019-02-27 11:11:05.871711,"User-Agent,Mozilla/5.0 (GNU; rv:1.9.1.7) Gecko/20100107 IceCat/3.6 (like Firefox/3.6)",88.207.137.192
puppy2,2019-02-27 11:11:05.914821,"User-Agent,Mozilla/5.0 (GNU; rv:1.9.1.7) Gecko/20100107 IceCat/3.6 (like Firefox/3.6)",88.207.137.192
kitten1,2019-02-27 11:11:05.957360,"User-Agent,Mozilla/5.0 (GNU; rv:1.9.1.7) Gecko/20100107 IceCat/3.6 (like Firefox/3.6)",88.207.137.192
puppy2,2019-02-27 11:11:06.000331,"User-Agent,Mozilla/5.0 (GNU; rv:1.9.1.7) Gecko/20100107 IceCat/3.6 (like Firefox/3.6)",88.207.137.192
kitten3,2019-02-27 11:11:06.043705,"User-Agent,Mozilla/5.0 (GNU; rv:1.9.1.7) Gecko/20100107 IceCat/3.6 (like Firefox/3.6)",88.207.137.192
puppy1,2019-02-27 11:11:06.086505,"User-Agent,Mozilla/5.0 (GNU; rv:1.9.1.7) Gecko/20100107 IceCat/3.6 (like Firefox/3.6)",88.207.137.192
kitten2,2019-02-27 11:11:06.128973,"User-Agent,Mozilla/5.0 (GNU; rv:1.9.1.7) Gecko/20100107 IceCat/3.6 (like Firefox/3.6)",88.207.137.192
kitten2,2019-02-27 11:11:06.172486,"User-Agent,Mozilla/5.0 (GNU; rv:1.9.1.7) Gecko/20100107 IceCat/3.6 (like Firefox/3.6)",88.207.137.192
kitten3,2019-02-27 11:11:06.216666,"User-Agent,Mozilla/5.0 (X11; U; Linux x86_64; en-US; rv:1.8.1.12) Gecko/20080214 Firefox/2.0.0.12",39.22.93.56
puppy3,2019-02-27 11:11:06.260701,"User-Agent,Mozilla/5.0 (X11; U; Linux x86_64; en-US; rv:1.8.1.12) Gecko/20080214 Firefox/2.0.0.12",39.22.93.56
puppy3,2019-02-27 11:11:06.304474,"User-Agent,Mozilla/5.0 (X11; U; Linux x86_64; en-US; rv:1.8.1.12) Gecko/20080214 Firefox/2.0.0.12",39.22.93.56
kitten3,2019-02-27 11:11:06.348403,"User-Agent,Mozilla/5.0 (X11; U; Linux x86_64; en-US; rv:1.8.1.12) Gecko/20080214 Firefox/2.0.0.12",39.22.93.56
kitten3,2019-02-27 11:11:06.393942,"User-Agent,Mozilla/5.0 (X11; U; Linux x86_64; en-US; rv:1.8.1.12) Gecko/20080214 Firefox/2.0.0.12",39.22.93.56
puppy1,2019-02-27 11:11:06.438795,"User-Agent,""Mozilla/5.0 (SMART-TV; Linux; Tizen 2.3) AppleWebkit/538.1 (KHTML, like Gecko) SamsungBrowser/1.0 TV Safari/538.1",241.56.13.103
kitten1,2019-02-27 11:11:06.482880,"User-Agent,""Mozilla/5.0 (SMART-TV; Linux; Tizen 2.3) AppleWebkit/538.1 (KHTML, like Gecko) SamsungBrowser/1.0 TV Safari/538.1",241.56.13.103
puppy2,2019-02-27 11:11:06.526720,"User-Agent,""Mozilla/5.0 (SMART-TV; Linux; Tizen 2.3) AppleWebkit/538.1 (KHTML, like Gecko) SamsungBrowser/1.0 TV Safari/538.1",241.56.13.103
puppy3,2019-02-27 11:11:06.569920,"User-Agent,""Mozilla/5.0 (SMART-TV; Linux; Tizen 2.3) AppleWebkit/538.1 (KHTML, like Gecko) SamsungBrowser/1.0 TV Safari/538.1",241.56.13.103
kitten1,2019-02-27 11:11:06.612506,"User-Agent,""Mozilla/5.0 (SMART-TV; Linux; Tizen 2.3) AppleWebkit/538.1 (KHTML, like Gecko) SamsungBrowser/1.0 TV Safari/538.1",241.56.13.103
puppy3,2019-02-27 11:11:06.654515,"User-Agent,""Mozilla/5.0 (SMART-TV; Linux; Tizen 2.3) AppleWebkit/538.1 (KHTML, like Gecko) SamsungBrowser/1.0 TV Safari/538.1",241.56.13.103
kitten2,2019-02-27 11:11:06.697635,"User-Agent,""Mozilla/5.0 (SMART-TV; Linux; Tizen 2.3) AppleWebkit/538.1 (KHTML, like Gecko) SamsungBrowser/1.0 TV Safari/538.1",241.56.13.103
puppy1,2019-02-27 11:11:06.739799,"User-Agent,""Mozilla/5.0 (SMART-TV; Linux; Tizen 2.3) AppleWebkit/538.1 (KHTML, like Gecko) SamsungBrowser/1.0 TV Safari/538.1",241.56.13.103
puppy1,2019-02-27 11:11:06.782281,"User-Agent,""Mozilla/5.0 (Windows Phone 10.0; Android 4.2.1; NOKIA; Lumia 735) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.71 Mobile Safari/537.36 Edge/12.0",101.90.236.200
kitten3,2019-02-27 11:11:06.824149,"User-Agent,""Mozilla/5.0 (Windows Phone 10.0; Android 4.2.1; NOKIA; Lumia 735) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.71 Mobile Safari/537.36 Edge/12.0",101.90.236.200
puppy1,2019-02-27 11:11:06.867155,"User-Agent,""Mozilla/5.0 (Windows Phone 10.0; Android 4.2.1; NOKIA; Lumia 735) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.71 Mobile Safari/537.36 Edge/12.0",101.90.236.200
kitten2,2019-02-27 11:11:06.910287,"User-Agent,""Mozilla/5.0 (Windows Phone 10.0; Android 4.2.1; NOKIA; Lumia 735) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.71 Mobile Safari/537.36 Edge/12.0",101.90.236.200
puppy2,2019-02-27 11:11:06.952956,"User-Agent,""Mozilla/5.0 (Windows Phone 10.0; Android 4.2.1; NOKIA; Lumia 735) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.71 Mobile Safari/537.36 Edge/12.0",101.90.236.200
puppy2,2019-02-27 11:11:06.996914,"User-Agent,""Mozilla/5.0 (Windows Phone 10.0; Android 4.2.1; NOKIA; Lumia 735) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.71 Mobile Safari/537.36 Edge/12.0",101.90.236.200
kitten3,2019-02-27 11:11:07.040646,"User-Agent,""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/535.2 (KHTML, like Gecko) Ubuntu/11.04 Chromium/15.0.871.0 Chrome/15.0.871.0 Safari/535.2",21.187.168.101
puppy2,2019-02-27 11:11:07.085692,"User-Agent,""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/535.2 (KHTML, like Gecko) Ubuntu/11.04 Chromium/15.0.871.0 Chrome/15.0.871.0 Safari/535.2",21.187.168.101
puppy2,2019-02-27 11:11:07.129666,"User-Agent,""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/535.2 (KHTML, like Gecko) Ubuntu/11.04 Chromium/15.0.871.0 Chrome/15.0.871.0 Safari/535.2",21.187.168.101
puppy2,2019-02-27 11:11:07.172401,"User-Agent,""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/535.2 (KHTML, like Gecko) Ubuntu/11.04 Chromium/15.0.871.0 Chrome/15.0.871.0 Safari/535.2",21.187.168.101
puppy3,2019-02-27 11:11:07.215162,"User-Agent,""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/535.2 (KHTML, like Gecko) Ubuntu/11.04 Chromium/15.0.871.0 Chrome/15.0.871.0 Safari/535.2",21.187.168.101
puppy1,2019-02-27 11:11:07.258196,"User-Agent,""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/535.2 (KHTML, like Gecko) Ubuntu/11.04 Chromium/15.0.871.0 Chrome/15.0.871.0 Safari/535.2",21.187.168.101
kitten2,2019-02-27 11:11:07.300752,"User-Agent,""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/535.2 (KHTML, like Gecko) Ubuntu/11.04 Chromium/15.0.871.0 Chrome/15.0.871.0 Safari/535.2",21.187.168.101
puppy3,2019-02-27 11:11:07.342886,"User-Agent,""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/535.2 (KHTML, like Gecko) Ubuntu/11.04 Chromium/15.0.871.0 Chrome/15.0.871.0 Safari/535.2",21.187.168.101
kitten3,2019-02-27 11:11:07.387801,"User-Agent,Lynx/2.8.5dev.16 libwww-FM/2.14 SSL-MM/1.4.1 OpenSSL/0.9.7a",34.234.126.16
kitten2,2019-02-27 11:11:07.431897,"User-Agent,Lynx/2.8.5dev.16 libwww-FM/2.14 SSL-MM/1.4.1 OpenSSL/0.9.7a",34.234.126.16
puppy1,2019-02-27 11:11:07.475494,"User-Agent,Lynx/2.8.5dev.16 libwww-FM/2.14 SSL-MM/1.4.1 OpenSSL/0.9.7a",34.234.126.16
puppy1,2019-02-27 11:11:07.518177,"User-Agent,Lynx/2.8.5dev.16 libwww-FM/2.14 SSL-MM/1.4.1 OpenSSL/0.9.7a",34.234.126.16
kitten2,2019-02-27 11:11:07.560222,"User-Agent,Lynx/2.8.5dev.16 libwww-FM/2.14 SSL-MM/1.4.1 OpenSSL/0.9.7a",34.234.126.16
puppy2,2019-02-27 11:11:07.602683,"User-Agent,Lynx/2.8.5dev.16 libwww-FM/2.14 SSL-MM/1.4.1 OpenSSL/0.9.7a",34.234.126.16
puppy2,2019-02-27 11:11:07.644674,"User-Agent,""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/535.2 (KHTML, like Gecko) Ubuntu/11.04 Chromium/15.0.871.0 Chrome/15.0.871.0 Safari/535.2",66.176.206.66
kitten1,2019-02-27 11:11:07.687033,"User-Agent,""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/535.2 (KHTML, like Gecko) Ubuntu/11.04 Chromium/15.0.871.0 Chrome/15.0.871.0 Safari/535.2",66.176.206.66
